"Tiempo de ejecucion(s):12762.5395635 (s)
mejor fitness global final-> 329.0762158863811";;;;
;;;;
Potencia real: 22.873 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.75 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.814 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.618 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.889 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.966 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.829 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.611 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.651 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 22.962 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 23.211 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 23.105 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 23.541 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 23.435 - Potencia predicha: 38.497742530317176;;;;
Potencia real: 23.778 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 23.567 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 24.265 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 24.607 - Potencia predicha: 38.541490203704264;;;;
Potencia real: 24.657 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 24.789 - Potencia predicha: 2.5255934024528486;;;;
Potencia real: 24.735 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 24.754 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 25.363000000000003 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 25.312 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 25.976 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.616 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.568 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.232 - Potencia predicha: 23.53390062872996;;;;
Potencia real: 28.051 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.49 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.18 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.199 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.726 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.116 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.447 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.139 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.117 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.492 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.245 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.50800000000001 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.549 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.323 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.397 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.299 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.092 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.945 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.065 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.485 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.653 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.626 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.56900000000001 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.715 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.656 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.624 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.424 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.136 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.034 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.888 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.689 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.467 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.22 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.902 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.763 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.719 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.775 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.266 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.339 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.007 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.059 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.976 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.747 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.402 - Potencia predicha: 2.5255934023890703;;;;
Potencia real: 26.239 - Potencia predicha: 3.037960091422981;;;;
Potencia real: 29.813 - Potencia predicha: 2.525593401490376;;;;
Potencia real: 29.525 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.63300000000001 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.749 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.768 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.722 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.57800000000001 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.311 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.63 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.253 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.64 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.479 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.637 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.041 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.442 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.462 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.892 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.272 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.034 - Potencia predicha: 5.656776806741398;;;;
Potencia real: 30.041 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.1 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.994 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.219 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.449 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.41800000000001 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.616 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.671 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.467 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.609 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.368 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.287 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 30.12 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.602 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.58 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.16 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.058000000000003 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 29.045 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.311 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 28.259 - Potencia predicha: 38.54143368084875;;;;
Potencia real: 27.67 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.625 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 27.021 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.624 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 26.33 - Potencia predicha: 38.54149020372427;;;;
Potencia real: 25.991 - Potencia predicha: -40.53341881237406;;;;
