Tiempo de ejecucion(s):2494.7800389 = 41,53 min
" numRowsToKeep: Int = 1200;     val m = 100 Número de iteraciones I = 500"

Resultados para 00:00
Potencia real: 31.033 - Potencia predicha: 29.971832210892842
Potencia real: 31.72300000000001 - Potencia predicha: 29.971832210892842
Potencia real: 31.998 - Potencia predicha: 29.971832210892842
Potencia real: 32.578 - Potencia predicha: 29.971832210892842
Potencia real: 33.22 - Potencia predicha: 29.971832210892842
Potencia real: 33.323 - Potencia predicha: 29.971832210892842
Potencia real: 27.826 - Potencia predicha: 29.971832210892842
Potencia real: 28.404 - Potencia predicha: 29.971832210892842
Potencia real: 28.91800000000001 - Potencia predicha: 29.971832210892842
Potencia real: 29.529 - Potencia predicha: 29.971832210892842
Potencia real: 30.176 - Potencia predicha: 29.971832210892842
Potencia real: 30.554 - Potencia predicha: 29.971832210892842
Potencia real: 29.244 - Potencia predicha: 29.971832210892842
Potencia real: 29.536 - Potencia predicha: 29.971832210892842
Potencia real: 30.196 - Potencia predicha: 29.971832210892842
Potencia real: 30.891 - Potencia predicha: 29.971832210892842
Potencia real: 31.231 - Potencia predicha: 29.971832210892842
Potencia real: 31.387 - Potencia predicha: 29.971832210892842
Potencia real: 30.979 - Potencia predicha: 29.971832210892842
Potencia real: 31.395 - Potencia predicha: 29.971832210892842
Potencia real: 31.837 - Potencia predicha: 29.971832210892842
Potencia real: 32.181 - Potencia predicha: 29.971832210892842
Potencia real: 32.567 - Potencia predicha: 29.971832210892842
Potencia real: 32.882 - Potencia predicha: 29.971832210892842
Potencia real: 31.248 - Potencia predicha: 29.971832210892842
Potencia real: 32.154 - Potencia predicha: 29.971832210892842
Potencia real: 32.699 - Potencia predicha: 29.971832210892842
Potencia real: 33.216 - Potencia predicha: 29.971832210892842
Potencia real: 33.471 - Potencia predicha: 29.971832210892842
Potencia real: 34.102 - Potencia predicha: 29.971832210892842
Potencia real: 31.082 - Potencia predicha: 29.971832210892842
Potencia real: 31.515 - Potencia predicha: 29.971832210892842
Potencia real: 31.826 - Potencia predicha: 29.971832210892842
Potencia real: 32.575 - Potencia predicha: 29.971832210892842
Potencia real: 32.708 - Potencia predicha: 29.971832210892842
Potencia real: 33.419000000000004 - Potencia predicha: 29.971832210892842
Potencia real: 30.451 - Potencia predicha: 29.971832210892842
Potencia real: 30.997 - Potencia predicha: 29.971832210892842
Potencia real: 31.35 - Potencia predicha: 29.971832210892842
Potencia real: 31.503 - Potencia predicha: 29.971832210892842
Potencia real: 32.021 - Potencia predicha: 29.971832210892842
Potencia real: 33.069 - Potencia predicha: 29.971832210892842
Potencia real: 26.333 - Potencia predicha: 29.971832210892842
Potencia real: 26.687 - Potencia predicha: 29.971832210892842
Potencia real: 27.139 - Potencia predicha: 29.971832210892842
Potencia real: 27.781 - Potencia predicha: 29.971832210892842
Potencia real: 28.204 - Potencia predicha: 29.971832210892842
Potencia real: 28.667 - Potencia predicha: 29.971832210892842
Potencia real: 21.217 - Potencia predicha: 29.971832210892842
Potencia real: 21.42 - Potencia predicha: 29.971832210892842
Potencia real: 21.74 - Potencia predicha: 29.971832210892842
Potencia real: 21.945 - Potencia predicha: 29.971832210892842
Potencia real: 22.091 - Potencia predicha: 29.971832210892842
Potencia real: 22.198 - Potencia predicha: 29.971832210892842
Resultados para 01:00
Potencia real: 28.68 - Potencia predicha: 27.338633855344455
Potencia real: 29.116 - Potencia predicha: 27.338633855344455
Potencia real: 29.244 - Potencia predicha: 27.338633855344455
Potencia real: 29.241 - Potencia predicha: 27.338633855344455
Potencia real: 29.823 - Potencia predicha: 27.338633855344455
Potencia real: 30.188 - Potencia predicha: 27.338633855344455
Potencia real: 25.66 - Potencia predicha: 27.338633855344455
Potencia real: 25.837 - Potencia predicha: 27.338633855344455
Potencia real: 25.937 - Potencia predicha: 27.338633855344455
Potencia real: 26.638 - Potencia predicha: 27.338633855344455
Potencia real: 27.18 - Potencia predicha: 27.338633855344455
Potencia real: 27.361 - Potencia predicha: 27.338633855344455
Potencia real: 26.525 - Potencia predicha: 27.338633855344455
Potencia real: 26.784 - Potencia predicha: 27.338633855344455
Potencia real: 26.867 - Potencia predicha: 27.338633855344455
Potencia real: 27.638 - Potencia predicha: 27.338633855344455
Potencia real: 27.95 - Potencia predicha: 27.338633855344455
Potencia real: 28.701 - Potencia predicha: 27.338633855344455
Potencia real: 28.515 - Potencia predicha: 27.338633855344455
Potencia real: 28.814 - Potencia predicha: 27.338633855344455
Potencia real: 29.446 - Potencia predicha: 27.338633855344455
Potencia real: 29.63300000000001 - Potencia predicha: 27.338633855344455
Potencia real: 30.032 - Potencia predicha: 27.338633855344455
Potencia real: 30.475 - Potencia predicha: 27.338633855344455
Potencia real: 28.996 - Potencia predicha: 27.338633855344455
Potencia real: 29.119 - Potencia predicha: 27.338633855344455
Potencia real: 29.437 - Potencia predicha: 27.338633855344455
Potencia real: 29.881 - Potencia predicha: 27.338633855344455
Potencia real: 30.416 - Potencia predicha: 27.338633855344455
Potencia real: 30.816 - Potencia predicha: 27.338633855344455
Potencia real: 28.206 - Potencia predicha: 27.338633855344455
Potencia real: 28.632 - Potencia predicha: 27.338633855344455
Potencia real: 28.949 - Potencia predicha: 27.338633855344455
Potencia real: 29.201 - Potencia predicha: 27.338633855344455
Potencia real: 29.823 - Potencia predicha: 27.338633855344455
Potencia real: 30.131 - Potencia predicha: 27.338633855344455
Potencia real: 27.9 - Potencia predicha: 27.338633855344455
Potencia real: 28.271 - Potencia predicha: 27.338633855344455
Potencia real: 28.396 - Potencia predicha: 27.338633855344455
Potencia real: 28.91800000000001 - Potencia predicha: 27.338633855344455
Potencia real: 29.144 - Potencia predicha: 27.338633855344455
Potencia real: 29.672 - Potencia predicha: 27.338633855344455
Potencia real: 24.284 - Potencia predicha: 27.338633855344455
Potencia real: 24.512 - Potencia predicha: 27.338633855344455
Potencia real: 24.825 - Potencia predicha: 27.338633855344455
Potencia real: 25.124 - Potencia predicha: 27.338633855344455
Potencia real: 25.145 - Potencia predicha: 27.338633855344455
Potencia real: 25.834 - Potencia predicha: 27.338633855344455
Potencia real: 20.536 - Potencia predicha: 27.338633855344455
Potencia real: 20.707 - Potencia predicha: 27.338633855344455
Potencia real: 20.814 - Potencia predicha: 27.338633855344455
Potencia real: 20.592 - Potencia predicha: 27.338633855344455
Potencia real: 20.901 - Potencia predicha: 27.338633855344455
Potencia real: 20.975 - Potencia predicha: 27.338633855344455
Resultados para 02:00
Potencia real: 27.13300000000001 - Potencia predicha: 25.59033232397738
Potencia real: 27.224 - Potencia predicha: 25.59033232397738
Potencia real: 27.267 - Potencia predicha: 25.59033232397738
Potencia real: 27.66 - Potencia predicha: 25.59033232397738
Potencia real: 27.86 - Potencia predicha: 25.59033232397738
Potencia real: 28.166 - Potencia predicha: 25.59033232397738
Potencia real: 24.191 - Potencia predicha: 25.59033232397738
Potencia real: 24.683000000000003 - Potencia predicha: 25.59033232397738
Potencia real: 25.42 - Potencia predicha: 25.59033232397738
Potencia real: 24.958 - Potencia predicha: 25.59033232397738
Potencia real: 25.105 - Potencia predicha: 25.59033232397738
Potencia real: 25.308000000000003 - Potencia predicha: 25.59033232397738
Potencia real: 24.518 - Potencia predicha: 25.59033232397738
Potencia real: 24.776 - Potencia predicha: 25.59033232397738
Potencia real: 24.903 - Potencia predicha: 25.59033232397738
Potencia real: 25.54 - Potencia predicha: 25.59033232397738
Potencia real: 25.857 - Potencia predicha: 25.59033232397738
Potencia real: 26.053 - Potencia predicha: 25.59033232397738
Potencia real: 26.267 - Potencia predicha: 25.59033232397738
Potencia real: 26.566 - Potencia predicha: 25.59033232397738
Potencia real: 26.843000000000004 - Potencia predicha: 25.59033232397738
Potencia real: 27.152 - Potencia predicha: 25.59033232397738
Potencia real: 27.498 - Potencia predicha: 25.59033232397738
Potencia real: 28.053 - Potencia predicha: 25.59033232397738
Potencia real: 27.058000000000003 - Potencia predicha: 25.59033232397738
Potencia real: 27.273000000000003 - Potencia predicha: 25.59033232397738
Potencia real: 27.63 - Potencia predicha: 25.59033232397738
Potencia real: 27.79300000000001 - Potencia predicha: 25.59033232397738
Potencia real: 28.214 - Potencia predicha: 25.59033232397738
Potencia real: 28.384 - Potencia predicha: 25.59033232397738
Potencia real: 26.282 - Potencia predicha: 25.59033232397738
Potencia real: 26.834 - Potencia predicha: 25.59033232397738
Potencia real: 27.106 - Potencia predicha: 25.59033232397738
Potencia real: 27.302 - Potencia predicha: 25.59033232397738
Potencia real: 27.392 - Potencia predicha: 25.59033232397738
Potencia real: 27.777 - Potencia predicha: 25.59033232397738
Potencia real: 26.472 - Potencia predicha: 25.59033232397738
Potencia real: 26.278 - Potencia predicha: 25.59033232397738
Potencia real: 26.923 - Potencia predicha: 25.59033232397738
Potencia real: 27.05 - Potencia predicha: 25.59033232397738
Potencia real: 27.165 - Potencia predicha: 25.59033232397738
Potencia real: 27.621 - Potencia predicha: 25.59033232397738
Potencia real: 22.891 - Potencia predicha: 25.59033232397738
Potencia real: 23.017 - Potencia predicha: 25.59033232397738
Potencia real: 23.25 - Potencia predicha: 25.59033232397738
Potencia real: 23.41 - Potencia predicha: 25.59033232397738
Potencia real: 23.667 - Potencia predicha: 25.59033232397738
Potencia real: 23.81900000000001 - Potencia predicha: 25.59033232397738
